# frame  Ti_index  nn_rank  nn_index  nn_symbol  distance_A
1504 9 3 3 O 1.9429348934022466
1504 9 4 6 O 2.3311336298033196
1504 10 1 7 O 1.660470114154422
1504 10 2 11 O 1.967222915685968
1504 10 3 5 O 1.9841270120634917
1504 10 4 12 O 1.994927818243056
1505 0 1 8 O 1.832894159519311
1505 0 2 12 O 1.8500529722145795
1505 0 3 6 O 1.9381413777121625
1505 0 4 14 O 1.961235834875551
1505 1 1 3 O 1.8107595091563096
1505 1 2 4 O 1.8277529920642996
1505 1 3 6 O 1.8352615617399064
1505 1 4 14 O 1.9691208698299858
1505 2 1 5 O 1.7711866078987837
1505 2 2 11 O 1.781210262714652
1505 2 3 4 O 1.921003383651367
1505 2 4 14 O 2.023695135142643
1505 9 1 13 O 1.6142986093037432
1505 9 2 8 O 1.9436295943414734
1505 9 3 3 O 1.9444788504892512
1505 9 4 6 O 2.3364967365695164
1505 10 1 7 O 1.6606315063854478
1505 10 2 11 O 1.9703002309292865
1505 10 3 5 O 1.9803784991763569
1505 10 4 12 O 1.9910989427951589
1506 0 1 8 O 1.8324423592571748
1506 0 2 12 O 1.849668889288026
1506 0 3 6 O 1.9355138852511495
1506 0 4 14 O 1.9564715689219712
1506 1 1 3 O 1.8165403931649855
1506 1 2 4 O 1.8278104387490515
1506 1 3 6 O 1.8364256042649807
1506 1 4 14 O 1.973727944778611
1506 2 1 5 O 1.7713692443982423
1506 2 2 11 O 1.7848901927009402
1506 2 3 4 O 1.925916405247123
1506 2 4 14 O 2.028488353429716
1506 9 1 13 O 1.607467884593655
1506 9 2 3 O 1.947540500220727
1506 9 3 8 O 1.9479083654012064
1506 9 4 6 O 2.34148457180482
1506 10 1 7 O 1.6599882529704841
1506 10 2 11 O 1.972440366652437
1506 10 3 5 O 1.9761449845595844
1506 10 4 12 O 1.9872777863197688
1507 0 1 8 O 1.832002456330231
1507 0 2 12 O 1.8479832250320891
1507 0 3 6 O 1.9342810033705031
1507 0 4 14 O 1.9526497381763068
1507 1 1 3 O 1.8215169502368074
1507 1 2 4 O 1.8283596473341892
1507 1 3 6 O 1.8367114634585369
1507 1 4 14 O 1.9787033633164928
1507 2 1 5 O 1.7723560590355427
1507 2 2 11 O 1.787940435249452
1507 2 3 4 O 1.9321319830694796
1507 2 4 14 O 2.033699584501113
1507 9 1 13 O 1.601982209639046
1507 9 2 3 O 1.948456055444926
1507 9 3 8 O 1.9529889912644158
1507 9 4 6 O 2.346791852721498
1507 10 1 7 O 1.6579571767690502
1507 10 2 5 O 1.9713246815276269
1507 10 3 11 O 1.9766815626195333
1507 10 4 12 O 1.9829992435702037
1508 0 1 8 O 1.8292110321119321
1508 0 2 12 O 1.8459929577330463
1508 0 3 6 O 1.9321208554332205
1508 0 4 14 O 1.9478575409921537
1508 1 1 3 O 1.825510613499686
1508 1 2 4 O 1.8289890650301877
1508 1 3 6 O 1.8368892182164933
1508 1 4 14 O 1.9833280111973413
1508 2 1 5 O 1.771096835297269
1508 2 2 11 O 1.7924226622088886
1508 2 3 4 O 1.9357721973414126
1508 2 4 14 O 2.0398257278502987
1508 9 1 13 O 1.597276744963126
1508 9 2 3 O 1.9495258397877162
1508 9 3 8 O 1.9575198594139473
1508 9 4 6 O 2.3508436783418842
1508 10 1 7 O 1.655128091719792
1508 10 2 5 O 1.9667531619397487
1508 10 3 12 O 1.978740508505347
1508 10 4 11 O 1.9798335788646477
1509 0 1 8 O 1.8278550270740836
1509 0 2 12 O 1.842208728673274
1509 0 3 6 O 1.928898390273578
1509 0 4 14 O 1.9430432316343351
1509 1 1 4 O 1.8289707488092857
1509 1 2 3 O 1.82966281046536
1509 1 3 6 O 1.8390763986305736
1509 1 4 14 O 1.9875542759884572
1509 2 1 5 O 1.7715182753784957
1509 2 2 11 O 1.7955313976647693
1509 2 3 4 O 1.94133845580826
1509 2 4 14 O 2.0446077863492547
1509 9 1 13 O 1.5931183258000645
1509 9 2 3 O 1.9497951174418302
1509 9 3 8 O 1.9639261696917225
1509 9 4 6 O 2.3563643606199784
1509 10 1 7 O 1.6509712293071612
1509 10 2 5 O 1.9640949569712765
1509 10 3 12 O 1.9746404736052587
1509 10 4 11 O 1.9830413510565028
1510 0 1 8 O 1.8248251971079312
1510 0 2 12 O 1.838436836010419
1510 0 3 6 O 1.9267882602922408
1510 0 4 14 O 1.9373019898818045
1510 1 1 4 O 1.8298407034493467
1510 1 2 3 O 1.8317024867592444
1510 1 3 6 O 1.8392166810900779
1510 1 4 14 O 1.991786635159499
1510 2 1 5 O 1.7700847437340395
1510 2 2 11 O 1.7970525868766334
1510 2 3 4 O 1.9479543115792013
1510 2 4 14 O 2.0493972284552355
1510 9 1 13 O 1.5897424319681477
1510 9 2 3 O 1.951168111670545
1510 9 3 8 O 1.9687303014887538
1510 9 4 6 O 2.3600620754547963
1510 10 1 7 O 1.6473836832990665
1510 10 2 5 O 1.9603604260441496
1510 10 3 12 O 1.9709025851117048
1510 10 4 11 O 1.986098940133648
1511 0 1 8 O 1.8213341264029506
1511 0 2 12 O 1.8330602826966713
1511 0 3 6 O 1.9250914264003152
1511 0 4 14 O 1.933416147651612
1511 1 1 4 O 1.8307337326875255
1511 1 2 3 O 1.833909485225484
1511 1 3 6 O 1.8393613021916062
1511 1 4 14 O 1.9946275341526798
1511 2 1 5 O 1.769625949176831
1511 2 2 11 O 1.8002155426503794
1511 2 3 4 O 1.9535222036106987
1511 2 4 14 O 2.0550401455932676
1511 9 1 13 O 1.5885398956274284
1511 9 2 3 O 1.951634699425074
1511 9 3 8 O 1.9729878357455728
1511 9 4 6 O 2.3640761409057873
1511 10 1 7 O 1.6424046395453225
1511 10 2 5 O 1.9574631541870717
1511 10 3 12 O 1.9668563750309782
1511 10 4 11 O 1.989273736819546
1512 0 1 8 O 1.8180544546300035
1512 0 2 12 O 1.8267098839169837
1512 0 3 6 O 1.9234107725600373
1512 0 4 14 O 1.9285136763839659
1512 1 1 4 O 1.8317360617730931
1512 1 2 3 O 1.8341180441836342
1512 1 3 6 O 1.8396284951043784
1512 1 4 14 O 1.997063093645266
1512 2 1 5 O 1.7674673971533394
1512 2 2 11 O 1.803286998788601
1512 2 3 4 O 1.9577880375566707
1512 2 4 14 O 2.0591100019183046
1512 9 1 13 O 1.5887784615861331
1512 9 2 3 O 1.9534804836496318
1512 9 3 8 O 1.976711663343949
1512 9 4 6 O 2.3681566671147416
1512 10 1 7 O 1.6379358961815325
1512 10 2 5 O 1.9550624030961261
1512 10 3 12 O 1.9628749323377686
1512 10 4 11 O 1.9923448496683498
1513 0 1 8 O 1.8145437443059897
1513 0 2 12 O 1.8200618121371592
1513 0 3 6 O 1.9218774674780907
1513 0 4 14 O 1.9236785074434866
1513 1 1 4 O 1.8317854677881906
1513 1 2 3 O 1.834509198668679
1513 1 3 6 O 1.8396225156265076
1513 1 4 14 O 2.0003342220739015
1513 2 1 5 O 1.765443287109501
1513 2 2 11 O 1.8056394989033664
1513 2 3 4 O 1.9633575833250552
1513 2 4 14 O 2.0631834625161187
1513 9 1 13 O 1.5897263915529616
1513 9 2 3 O 1.9532910689398035
1513 9 3 8 O 1.9804385877880686
1513 9 4 6 O 2.3711746034402443
1513 10 1 7 O 1.6348544277702524
1513 10 2 5 O 1.9532516478938398
1513 10 3 12 O 1.9589354251735815
1513 10 4 11 O 1.9954222610765873
1514 0 1 8 O 1.8098629782389608
1514 0 2 12 O 1.813430175110142
1514 0 3 6 O 1.919392872759509
1514 0 4 14 O 1.9207521964063974
1514 1 1 4 O 1.832775763698331
1514 1 2 3 O 1.8328559681546173
1514 1 3 6 O 1.8388703053777335
1514 1 4 14 O 2.001725255873043
1514 2 1 5 O 1.7637114276434227
1514 2 2 11 O 1.8064883060789516
1514 2 3 4 O 1.9695672113436495
1514 2 4 14 O 2.0669107382758454
1514 9 1 13 O 1.5921174579785249
1514 9 2 3 O 1.953258047468383
1514 9 3 8 O 1.9849667503512496
1514 9 4 6 O 2.3748503110722576
1514 10 1 7 O 1.6326888864691889
1514 10 2 5 O 1.9520435445962778
1514 10 3 12 O 1.9538904779951205
1514 10 4 11 O 1.9992333530631183
1515 0 1 8 O 1.8055979618951723
1515 0 2 12 O 1.8063360706136609
1515 0 3 14 O 1.9157878275007387
1515 0 4 6 O 1.9180099061266604
1515 1 1 3 O 1.831311278838199
1515 1 2 4 O 1.833150566647486
1515 1 3 6 O 1.8389978249035535
1515 1 4 14 O 2.0023591086515924
1515 2 1 5 O 1.7598264118940823
1515 2 2 11 O 1.8074883125486592
1515 2 3 4 O 1.974487528448838
1515 2 4 14 O 2.0706380659110852
1515 9 1 13 O 1.5952711368290973
1515 9 2 3 O 1.9546050752006143
1515 9 3 8 O 1.987359303196078
1515 9 4 6 O 2.3788944911449943
1515 10 1 7 O 1.6308850358011138
1515 10 2 12 O 1.949579185362831
1515 10 3 5 O 1.950736014944103
1515 10 4 11 O 2.002247736919685
1516 0 1 12 O 1.7984443277455102
1516 0 2 8 O 1.8004207841501942
1516 0 3 14 O 1.9128418648701726
1516 0 4 6 O 1.9160506256359722
1516 1 1 3 O 1.8298254015069306
1516 1 2 4 O 1.8335018407408268
1516 1 3 6 O 1.8380179542104587
1516 1 4 14 O 2.0028469736852093
1516 2 1 5 O 1.757444451469235
1516 2 2 11 O 1.8069764802011121
1516 2 3 4 O 1.980292907627556
1516 2 4 14 O 2.0739066999264937
1516 9 1 13 O 1.6005936398724068
1516 9 2 3 O 1.9539667346196044
1516 9 3 8 O 1.9900281405045508
1516 9 4 6 O 2.3809857202427738
1516 10 1 7 O 1.6318995067098956
1516 10 2 12 O 1.9456073601834467
1516 10 3 5 O 1.9503743230467325
1516 10 4 11 O 2.0050024937640356
1517 0 1 12 O 1.7904183868582226
1517 0 2 8 O 1.7970926520355037
1517 0 3 14 O 1.9087915024957545
1517 0 4 6 O 1.9149370746841787
1517 1 1 3 O 1.8272772094020107
1517 1 2 4 O 1.834576245349318
1517 1 3 6 O 1.8372014043103713
1517 1 4 14 O 2.0015239194174024
1517 2 1 5 O 1.7534383365262662
1517 2 2 11 O 1.8072545476495556
1517 2 3 4 O 1.9852158572810163
1517 2 4 14 O 2.0764416678539277
1517 9 1 13 O 1.6059822539492772
1517 9 2 3 O 1.954446468952271
1517 9 3 8 O 1.992169671488852
1517 9 4 6 O 2.3840373319224684
1517 10 1 7 O 1.6338332228229413
1517 10 2 12 O 1.9404022778795122
1517 10 3 5 O 1.9513620883885183
1517 10 4 11 O 2.0078747470895686
1518 0 1 12 O 1.7825706157120398
1518 0 2 8 O 1.7913963827137755
1518 0 3 14 O 1.9057255836032636
1518 0 4 6 O 1.9139511488018706
1518 1 1 3 O 1.8248564327091599
1518 1 2 4 O 1.834097053048175
1518 1 3 6 O 1.8372231764268596
1518 1 4 14 O 1.9998584949940832
1518 2 1 5 O 1.7505430585963888
1518 2 2 11 O 1.805381123198091
1518 2 3 4 O 1.9893285299316448
1518 2 4 14 O 2.079641796079315
1518 9 1 13 O 1.6127185123263141
1518 9 2 3 O 1.953413934628296
1518 9 3 8 O 1.994858892252783
1518 9 4 6 O 2.387045454112678
1518 10 1 7 O 1.6375713724903718
1518 10 2 12 O 1.9368476966452473
1518 10 3 5 O 1.9516275259382874
1518 10 4 11 O 2.010562607828963
1519 0 1 12 O 1.7766761100436963
1519 0 2 8 O 1.787393073724971
1519 0 3 14 O 1.9017544531300565
1519 0 4 6 O 1.9118917333363832
1519 1 1 3 O 1.8225438266335325
1519 1 2 4 O 1.834297958348098
1519 1 3 6 O 1.8362586963715104
1519 1 4 14 O 1.9985359641497573
1519 2 1 5 O 1.7469670861238342
1519 2 2 11 O 1.8043020811383
1519 2 3 4 O 1.9938497937407422
1519 2 4 14 O 2.081723804927061
1519 9 1 13 O 1.618911362613778
1519 9 2 3 O 1.953022785325353
1519 9 3 8 O 1.9970152728509616
1519 9 4 6 O 2.389160940581442
1519 10 1 7 O 1.6421294102475603
1519 10 2 12 O 1.9325035575646428
1519 10 3 5 O 1.9530012800815058
1519 10 4 11 O 2.0133653419089144
1520 0 1 12 O 1.769192188542556
1520 0 2 8 O 1.7840117712616137
1520 0 3 14 O 1.8996870794949363
1520 0 4 6 O 1.9112815072615545
1520 1 1 3 O 1.8201203256927823
1520 1 2 4 O 1.8340681557673912
1520 1 3 6 O 1.8353299430892527
1520 1 4 14 O 1.9954012127890473
1520 2 1 5 O 1.7427096717468462
1520 2 2 11 O 1.8016917050372407
1520 2 3 4 O 1.9990160079399064
1520 2 4 14 O 2.082624546095623
1520 9 1 13 O 1.6258001107147213
1520 9 2 3 O 1.9530401941588404
1520 9 3 8 O 1.9973164496393654
1520 9 4 6 O 2.3922871901174405
1520 10 1 7 O 1.6489466334602831
1520 10 2 12 O 1.9286611936781433
1520 10 3 5 O 1.9543914653927446
1520 10 4 11 O 2.015068237057991
1521 0 1 12 O 1.7628822989638302
1521 0 2 8 O 1.7801935288052249
1521 0 3 14 O 1.8986995549586039
1521 0 4 6 O 1.9106737031738306
1521 1 1 3 O 1.8168161712182112
1521 1 2 6 O 1.8333832114427142
1521 1 3 4 O 1.834092691223647
1521 1 4 14 O 1.993440744040314
1521 2 1 5 O 1.739556265258471
1521 2 2 11 O 1.7990969957175738
1521 2 3 4 O 2.001845398625978
1521 2 4 14 O 2.0828646139391775
1521 9 1 13 O 1.6326597930983662
1521 9 2 3 O 1.9520107581670754
1521 9 3 8 O 1.9984118694603474
1521 9 4 6 O 2.3934617189334784
1521 10 1 7 O 1.6567978150637455
1521 10 2 12 O 1.92503454514458
1521 10 3 5 O 1.9572273756515874
1521 10 4 11 O 2.0165914311034845
1522 0 1 12 O 1.7570583371077924
1522 0 2 8 O 1.776823288906356
1522 0 3 14 O 1.8975789838633859
1522 0 4 6 O 1.9092338777635391
1522 1 1 3 O 1.8154946984224436
1522 1 2 4 O 1.8323138377472352
1522 1 3 6 O 1.8332989390713124
1522 1 4 14 O 1.9889095002035664
1522 2 1 5 O 1.7359907833856723
1522 2 2 11 O 1.7958986608380776
1522 2 3 4 O 2.0055727361529425
1522 2 4 14 O 2.0839061879076994
1522 9 1 13 O 1.6389148849162363
1522 9 2 3 O 1.9510187082649926
1522 9 3 8 O 1.9987298466776344
1522 9 4 6 O 2.395305408502223
1522 10 1 7 O 1.6645762223460965
1522 10 2 12 O 1.9211821881331295
1522 10 3 5 O 1.959871424354159
1522 10 4 11 O 2.018334957334882
1523 0 1 12 O 1.7533219898238885
1523 0 2 8 O 1.774186574179841
1523 0 3 14 O 1.89561836876519
1523 0 4 6 O 1.9073085749296048
1523 1 1 3 O 1.8123081967480033
1523 1 2 4 O 1.8310166574884024
1523 1 3 6 O 1.832481104950335
1523 1 4 14 O 1.9852128349373526
1523 2 1 5 O 1.733406472815883
1523 2 2 11 O 1.7926385581036686
1523 2 3 4 O 2.0082572046428715
1523 2 4 14 O 2.083084971862646
1523 9 1 13 O 1.6451629098663754
1523 9 2 3 O 1.9500641015105122
1523 9 3 8 O 1.9984959344467028
1523 9 4 6 O 2.3974498952011487
1523 10 1 7 O 1.6732800124306755
1523 10 2 12 O 1.9173653798898111
1523 10 3 5 O 1.962076960773965
1523 10 4 11 O 2.0198725207299595
1524 0 1 12 O 1.7496028120690708
1524 0 2 8 O 1.7727047131431677
1524 0 3 14 O 1.8956038615702384
1524 0 4 6 O 1.90719401215503
1524 1 1 3 O 1.8100439221190185
1524 1 2 6 O 1.8303455957823922
1524 1 3 4 O 1.830394766163846
1524 1 4 14 O 1.9809553250893872
1524 2 1 5 O 1.7302699211394734
1524 2 2 11 O 1.788522854201198
1524 2 3 4 O 2.0106973914540203
1524 2 4 14 O 2.0817350936178216
1524 9 1 13 O 1.6507286270008164
1524 9 2 3 O 1.9491469929176715
1524 9 3 8 O 1.9963939991895387
1524 9 4 6 O 2.3980246037103123
1524 10 1 7 O 1.6815840746153612
1524 10 2 12 O 1.9140412743721071
1524 10 3 5 O 1.9660867224006167
1524 10 4 11 O 2.0214492326051623
1525 0 1 12 O 1.7466130080816413
1525 0 2 8 O 1.770280486250696
1525 0 3 14 O 1.8956080818565846
1525 0 4 6 O 1.906594345947769
1525 1 1 3 O 1.8078597843859465
1525 1 2 4 O 1.8284490695668827
1525 1 3 6 O 1.829431879026929
1525 1 4 14 O 1.9749615186124514
1525 2 1 5 O 1.7282401453501768
1525 2 2 11 O 1.7847501225661815
1525 2 3 4 O 2.012359063388043
1525 2 4 14 O 2.081082410669986
1525 9 1 13 O 1.6548851923925116
1525 9 2 3 O 1.94694350200513
1525 9 3 8 O 1.9953541039123859
1525 9 4 6 O 2.3989783242038683
1525 10 1 7 O 1.6899331347719062
1525 10 2 12 O 1.9103654100721148
1525 10 3 5 O 1.9700520297697723
1525 10 4 11 O 2.0220400589503664
1526 0 1 12 O 1.744544066511362
1526 0 2 8 O 1.769065855190247
1526 0 3 14 O 1.8967068829948395
1526 0 4 6 O 1.9051469759574982
1526 1 1 3 O 1.8066789974978954
1526 1 2 4 O 1.8265149876198663
1526 1 3 6 O 1.8274017073429696
1526 1 4 14 O 1.9689004545684885
1526 2 1 5 O 1.7263664153359795
1526 2 2 11 O 1.7801224676970964
1526 2 3 4 O 2.013774068757466
1526 2 4 14 O 2.0790594027107545
1526 9 1 13 O 1.6583784248475981
1526 9 2 3 O 1.9469286068061151
1526 9 3 8 O 1.9932370656798453
1526 9 4 6 O 2.4003135211884303
1526 10 1 7 O 1.6965391242172987
1526 10 2 12 O 1.9086877691230697
1526 10 3 5 O 1.9742489711280085
1526 10 4 11 O 2.022602778599891
1527 0 1 12 O 1.74444059801416
1527 0 2 8 O 1.7697189042330985
1527 0 3 14 O 1.8966942294423736
1527 0 4 6 O 1.9039564070639852
1527 1 1 3 O 1.806412466741746
1527 1 2 4 O 1.8245925572576471
1527 1 3 6 O 1.8262379363051244
1527 1 4 14 O 1.9624240112676974
1527 2 1 5 O 1.7247808556451454
1527 2 2 11 O 1.776116550229742
1527 2 3 4 O 2.0148047051761617
1527 2 4 14 O 2.0768895011531066
1527 9 1 13 O 1.6611489999394997
1527 9 2 3 O 1.9448732606522208
1527 9 3 8 O 1.9903095236671104
1527 9 4 6 O 2.4003206035861124
1527 10 1 7 O 1.703817771946284
1527 10 2 12 O 1.905944647674743
1527 10 3 5 O 1.977623321059903
1527 10 4 11 O 2.0233390719303572
1528 0 1 12 O 1.7448028541929888
1528 0 2 8 O 1.769695454025918
1528 0 3 14 O 1.8978445668705326
1528 0 4 6 O 1.9026384312317461
1528 1 1 3 O 1.8053102226487283
1528 1 2 4 O 1.821775782032465
1528 1 3 6 O 1.825224643708275
1528 1 4 14 O 1.955888033605196
1528 2 1 5 O 1.7243065272740807
1528 2 2 11 O 1.7710595698620641
1528 2 3 4 O 2.0161145800772333
1528 2 4 14 O 2.0743116930683296
1528 9 1 13 O 1.6618390415440358
1528 9 2 3 O 1.9434608305803334
1528 9 3 8 O 1.987361315916157
1528 9 4 6 O 2.399704565149635
1528 10 1 7 O 1.7081469491820658
1528 10 2 12 O 1.9055085935256235
1528 10 3 5 O 1.9818794110641544
1528 10 4 11 O 2.0230899633975743
1529 0 1 12 O 1.7468442975835023
1529 0 2 8 O 1.7706140177915686
1529 0 3 14 O 1.8999481571874532
1529 0 4 6 O 1.9013211196428654
1529 1 1 3 O 1.8051096919578045
1529 1 2 4 O 1.818970587997508
1529 1 3 6 O 1.8240644177221375
1529 1 4 14 O 1.949354252053741
1529 2 1 5 O 1.724944346928329
1529 2 2 11 O 1.7678373793989084
1529 2 3 4 O 2.0150999975187336
1529 2 4 14 O 2.0713382147780695
1529 9 1 13 O 1.6625293982363138
1529 9 2 3 O 1.9413206844826025
1529 9 3 8 O 1.9841305400603055
1529 9 4 6 O 2.398805119220817
1529 10 1 7 O 1.7111928587976284
1529 10 2 12 O 1.902816070985317
1529 10 3 5 O 1.9861656527087563
1529 10 4 11 O 2.0237816087710647
1530 0 1 12 O 1.7504722220018232
1530 0 2 8 O 1.772486107138784
1530 0 3 6 O 1.8998931548905587
1530 0 4 14 O 1.9010799562354024
1530 1 1 3 O 1.8040800980000862
1530 1 2 4 O 1.8168890995324949
1530 1 3 6 O 1.8240444073541633
1530 1 4 14 O 1.9424090712308775
1530 2 1 5 O 1.7243651005515044
1530 2 2 11 O 1.764118476746956
1530 2 3 4 O 2.014870715455461
1530 2 4 14 O 2.068988883488744
1530 9 1 13 O 1.660415008363873
1530 9 2 3 O 1.940738003956227
1530 9 3 8 O 1.9798227193362539
1530 9 4 6 O 2.3979514173560728
1530 10 1 7 O 1.713240788680914
1530 10 2 12 O 1.9019697684243035
1530 10 3 5 O 1.9896238337937147
1530 10 4 11 O 2.0246456480085593
1531 0 1 12 O 1.7546039439144094
1531 0 2 8 O 1.7746055899833069
1531 0 3 6 O 1.8987077184232437
1531 0 4 14 O 1.9043019718521534
1531 1 1 3 O 1.804914956445317
1531 1 2 4 O 1.8138588699234568
1531 1 3 6 O 1.8237727380350874
1531 1 4 14 O 1.9353454472005767
1531 2 1 5 O 1.7259762454912293
1531 2 2 11 O 1.7603831969204886
1531 2 3 4 O 2.0138897685821835
1531 2 4 14 O 2.0653779315176193
1531 9 1 13 O 1.6590015069312023
1531 9 2 3 O 1.9385115423953503
1531 9 3 8 O 1.9760480763382249
1531 9 4 6 O 2.3963426299258623
1531 10 1 7 O 1.7127594693943458
1531 10 2 12 O 1.9013608284594483
1531 10 3 5 O 1.993878130679004
1531 10 4 11 O 2.023442858101014
1532 0 1 12 O 1.758626168348464
1532 0 2 8 O 1.7774433886906218
1532 0 3 6 O 1.8965597802336736
1532 0 4 14 O 1.9054146530348715
1532 1 1 3 O 1.8058020378767987
1532 1 2 4 O 1.8104353067701702
1532 1 3 6 O 1.8236285257694342
1532 1 4 14 O 1.9270861423402952
1532 2 1 5 O 1.726681499292791
1532 2 2 11 O 1.7573684872558744
1532 2 3 4 O 2.011996769381104
1532 2 4 14 O 2.0622235572313685
1532 9 1 13 O 1.6554745543196974
1532 9 2 3 O 1.9357740054045567
1532 9 3 8 O 1.9711998883928539
1532 9 4 6 O 2.3942537459509174
1532 10 1 7 O 1.7095429213681652
1532 10 2 12 O 1.9018740757473926
1532 10 3 5 O 1.997557758864559
1532 10 4 11 O 2.0234198773363867
1533 0 1 12 O 1.7640195577147095
1533 0 2 8 O 1.7805252034161156
1533 0 3 6 O 1.89537806255111
1533 0 4 14 O 1.9086170385910317
1533 1 1 3 O 1.806675953235665
1533 1 2 4 O 1.80885875623278
1533 1 3 6 O 1.823485398899591
1533 1 4 14 O 1.920043228680021
1533 2 1 5 O 1.7286410847830733
1533 2 2 11 O 1.7543309265928138
1533 2 3 4 O 2.0097450087013526
1533 2 4 14 O 2.058675545101753
1533 9 1 13 O 1.65269476915733
1533 9 2 3 O 1.9342815203583992
1533 9 3 8 O 1.9660783300774158
1533 9 4 6 O 2.3917320083989346
1533 10 1 7 O 1.7057192031515618
1533 10 2 12 O 1.903380151204693
1533 10 3 5 O 2.0009940029895144
1533 10 4 11 O 2.021384179219774
1534 0 1 12 O 1.770181064185243
1534 0 2 8 O 1.784332648359044
1534 0 3 6 O 1.8941982472803631
1534 0 4 14 O 1.9118789187602858
1534 1 1 4 O 1.8052127298465408
1534 1 2 3 O 1.808590058581546
1534 1 3 6 O 1.8242118846230555
1534 1 4 14 O 1.9139720478627684
1534 2 1 5 O 1.7314346652415158
1534 2 2 11 O 1.752892466753166
1534 2 3 4 O 2.0064797531996184
1534 2 4 14 O 2.0545123508998433
1534 9 1 13 O 1.6470655724651644
1534 9 2 3 O 1.9326267099468537
1534 9 3 8 O 1.9601573916397634
1534 9 4 6 O 2.3889715360380506
1534 10 1 7 O 1.6993013270164887
1534 10 2 12 O 1.9040640745521145
1534 10 3 5 O 2.0038490462108167
1534 10 4 11 O 2.021571913140861
1535 0 1 12 O 1.7780250279453322
1535 0 2 8 O 1.7876669152837172
1535 0 3 6 O 1.8919497879172165
1535 0 4 14 O 1.9140543356968733
1535 1 1 4 O 1.8030191346738391
1535 1 2 3 O 1.8105231288221648
1535 1 3 6 O 1.825063834500043
1535 1 4 14 O 1.907909326985955
1535 2 1 5 O 1.7331422330553254
1535 2 2 11 O 1.7514648155187131
1535 2 3 4 O 2.0036062487425017
1535 2 4 14 O 2.0518508717740676
1535 9 1 13 O 1.6428764408804455
1535 9 2 3 O 1.9300709831506198
1535 9 3 8 O 1.9542535659427616
1535 9 4 6 O 2.386452178443976
1535 10 1 7 O 1.6924095249082
1535 10 2 12 O 1.9063396864147795
1535 10 3 5 O 2.007750482505234
1535 10 4 11 O 2.019703196016682
1536 0 1 12 O 1.785029131414947
1536 0 2 8 O 1.7917234719677029
1536 0 3 6 O 1.8910166577796186
1536 0 4 14 O 1.9173093125523593
1536 1 1 4 O 1.801100219310408
1536 1 2 3 O 1.8121572779425081
1536 1 3 6 O 1.8258118742082932
1536 1 4 14 O 1.9022833648013644
1536 2 1 5 O 1.7355036732891118
1536 2 2 11 O 1.7506435959383624
1536 2 3 4 O 2.000096997647864
1536 2 4 14 O 2.0478784143596025
1536 9 1 13 O 1.636586080840235
1536 9 2 3 O 1.92851315784985
1536 9 3 8 O 1.9491518668384973
1536 9 4 6 O 2.3827358225367745
1536 10 1 7 O 1.6831794319085536
1536 10 2 12 O 1.9094787246785443
